city,city_ascii,lat,lng,country,iso2,admin_name
Villa Carlos Paz,Villa Carlos Paz,-31.4,-64.5167,Argentina,AR,Cordoba
Cafayate,Cafayate,-26.0833,-65.9667,Argentina,AR,Salta
Marcos Paz,Marcos Paz,-34.7667,-58.8333,Argentina,AR,Buenos Aires
Cipolletti,Cipolletti,-38.9333,-67.9833,Argentina,AR,Rio Negro
Corral de Bustos,Corral de Bustos,-33.2833,-62.2,Argentina,AR,Cordoba
San Francisco Solano,San Francisco Solano,-34.7667,-58.3167,Argentina,AR,Buenos Aires
Corzuela,Corzuela,-26.9333,-60.9667,Argentina,AR,Chaco
Huinca Renancó,Huinca Renanco,-34.8333,-64.3833,Argentina,AR,Cordoba
Sunchales,Sunchales,-30.9333,-61.5667,Argentina,AR,Santa Fe
Laboulaye,Laboulaye,-34.1167,-63.4,Argentina,AR,Cordoba
Río Tercero,Rio Tercero,-32.1833,-64.1,Argentina,AR,Cordoba
Santa Fe,Santa Fe,-31.6333,-60.7,Argentina,AR,Santa Fe
Nueve de Julio,Nueve de Julio,-35.45,-60.8833,Argentina,AR,Buenos Aires
Ciudad General Belgrano,Ciudad General Belgrano,-34.7167,-58.5333,Argentina,AR,Buenos Aires
Apóstoles,Apostoles,-27.9167,-55.7667,Argentina,AR,Misiones
Concordia,Concordia,-31.4,-58.0333,Argentina,AR,Entre Rios
Haedo,Haedo,-34.65,-58.6,Argentina,AR,Buenos Aires
Tolosa,Tolosa,-34.8942,-57.9647,Argentina,AR,Buenos Aires
Villa Gesell,Villa Gesell,-37.25,-56.9833,Argentina,AR,Buenos Aires
Villa Rumipal,Villa Rumipal,-32.1879,-64.4803,Argentina,AR,Cordoba
Dock Sur,Dock Sur,-34.6417,-58.3478,Argentina,AR,Buenos Aires
Chumbicha,Chumbicha,-28.8667,-66.2333,Argentina,AR,Catamarca
Olavarría,Olavarria,-36.9,-60.3333,Argentina,AR,Buenos Aires
Perito Moreno,Perito Moreno,-46.5886,-70.9242,Argentina,AR,Santa Cruz
Unquillo,Unquillo,-31.2333,-64.3167,Argentina,AR,Cordoba
Paso de los Libres,Paso de los Libres,-29.7167,-57.0833,Argentina,AR,Corrientes
Llavallol,Llavallol,-34.7667,-58.3833,Argentina,AR,Buenos Aires
Las Parejas,Las Parejas,-32.6833,-61.5333,Argentina,AR,Santa Fe
Justo Daract,Justo Daract,-33.8667,-65.1667,Argentina,AR,San Luis
General Pacheco,General Pacheco,-34.45,-58.65,Argentina,AR,Buenos Aires
San Ramón de la Nueva Orán,San Ramon de la Nueva Oran,-23.1333,-64.3333,Argentina,AR,Salta
Villa Ángela,Villa Angela,-27.5833,-60.7167,Argentina,AR,Chaco
Tortuguitas,Tortuguitas,-34.475,-58.7556,Argentina,AR,Buenos Aires
Viale,Viale,-31.8667,-60.0167,Argentina,AR,Entre Rios
San José de Jáchal,San Jose de Jachal,-30.2333,-68.75,Argentina,AR,San Juan
Las Flores,Las Flores,-36.0139,-59.1,Argentina,AR,Buenos Aires
Victorica,Victorica,-36.2167,-65.45,Argentina,AR,La Pampa
Villa Ojo de Agua,Villa Ojo de Agua,-29.5167,-63.7,Argentina,AR,Santiago del Estero
Las Lomitas,Las Lomitas,-24.7072,-60.5944,Argentina,AR,Formosa
Gualeguay,Gualeguay,-33.15,-59.3333,Argentina,AR,Entre Rios
San Antonio de Padua,San Antonio de Padua,-34.6667,-58.7,Argentina,AR,Buenos Aires
Federal,Federal,-30.95,-58.8,Argentina,AR,Entre Rios
Goya,Goya,-29.1333,-59.25,Argentina,AR,Corrientes
San José de Feliciano,San Jose de Feliciano,-30.3833,-58.75,Argentina,AR,Entre Rios
Carmen de Areco,Carmen de Areco,-34.3858,-59.8294,Argentina,AR,Buenos Aires
Carlos Spegazzini,Carlos Spegazzini,-34.8833,-58.5667,Argentina,AR,Buenos Aires
Río Gallegos,Rio Gallegos,-51.6233,-69.2161,Argentina,AR,Santa Cruz
Caseros,Caseros,-34.6106,-58.5625,Argentina,AR,Buenos Aires
San Rafael,San Rafael,-34.6,-68.3333,Argentina,AR,Mendoza
Chimbas,Chimbas,-31.5,-68.5319,Argentina,AR,San Juan
Saladas,Saladas,-28.25,-58.6167,Argentina,AR,Corrientes
Marcos Juárez,Marcos Juarez,-32.7,-62.1,Argentina,AR,Cordoba
Gobernador Gregores,Gobernador Gregores,-48.7667,-70.25,Argentina,AR,Santa Cruz
Arrecifes,Arrecifes,-34.0667,-60.1167,Argentina,AR,Buenos Aires
Trelew,Trelew,-43.25,-65.3,Argentina,AR,Chubut
Coronel Suárez,Coronel Suarez,-37.4667,-61.9333,Argentina,AR,Buenos Aires
José C. Paz,Jose C. Paz,-34.5167,-58.7667,Argentina,AR,Buenos Aires
Rafael Castillo,Rafael Castillo,-34.7167,-58.6167,Argentina,AR,Buenos Aires
Laguna Paiva,Laguna Paiva,-31.3039,-60.6589,Argentina,AR,Santa Fe
Bella Vista,Bella Vista,-34.5333,-58.6667,Argentina,AR,Buenos Aires
Pico Truncado,Pico Truncado,-46.795,-67.955,Argentina,AR,Santa Cruz
Lobería,Loberia,-38.1333,-58.7667,Argentina,AR,Buenos Aires
Lomas del Mirador,Lomas del Mirador,-34.6667,-58.5297,Argentina,AR,Buenos Aires
Puan,Puan,-37.55,-62.7667,Argentina,AR,Buenos Aires
Aristóbulo del Valle,Aristobulo del Valle,-27.1167,-54.9167,Argentina,AR,Misiones
Malvinas Argentinas,Malvinas Argentinas,-31.3697,-64.0531,Argentina,AR,Cordoba
El Maitén,El Maiten,-42.05,-71.1667,Argentina,AR,Chubut
Corrientes,Corrientes,-27.4833,-58.8167,Argentina,AR,Corrientes
Rosario de la Frontera,Rosario de la Frontera,-25.8,-64.9667,Argentina,AR,Salta
Tostado,Tostado,-29.2333,-61.7667,Argentina,AR,Santa Fe
La Falda,La Falda,-31.0833,-64.5,Argentina,AR,Cordoba
José Mármol,Jose Marmol,-34.7833,-58.3667,Argentina,AR,Buenos Aires
Villa María,Villa Maria,-32.4103,-63.2314,Argentina,AR,Cordoba
Villa Regina,Villa Regina,-39.1,-67.0667,Argentina,AR,Rio Negro
Balcarce,Balcarce,-37.8456,-58.2578,Argentina,AR,Buenos Aires
Navarro,Navarro,-35.0167,-59.2667,Argentina,AR,Buenos Aires
Reconquista,Reconquista,-29.2333,-59.9333,Argentina,AR,Santa Fe
Morón,Moron,-34.65,-58.6167,Argentina,AR,Buenos Aires
Berisso,Berisso,-34.8728,-57.8858,Argentina,AR,Buenos Aires
Chacabuco,Chacabuco,-34.6333,-60.4667,Argentina,AR,Buenos Aires
Ingeniero Pablo Nogués,Ingeniero Pablo Nogues,-34.4667,-58.7667,Argentina,AR,Buenos Aires
Presidencia de la Plaza,Presidencia de la Plaza,-26.9833,-59.8333,Argentina,AR,Chaco
Monte Quemado,Monte Quemado,-25.8036,-62.8303,Argentina,AR,Santiago del Estero
Villa Berthet,Villa Berthet,-27.2667,-60.4167,Argentina,AR,Chaco
Río Colorado,Rio Colorado,-38.9908,-64.0958,Argentina,AR,La Pampa
Caucete,Caucete,-31.65,-68.2833,Argentina,AR,San Juan
El Bolsón,El Bolson,-41.9667,-71.5333,Argentina,AR,Rio Negro
General Acha,General Acha,-37.3833,-64.6,Argentina,AR,La Pampa
General Cabrera,General Cabrera,-32.7994,-63.8683,Argentina,AR,Cordoba
Muñiz,Muniz,-34.5333,-58.7,Argentina,AR,Buenos Aires
Granadero Baigorria,Granadero Baigorria,-32.85,-60.7,Argentina,AR,Santa Fe
Rosario,Rosario,-32.9575,-60.6394,Argentina,AR,Santa Fe
Adrogue,Adrogue,-34.8,-58.3833,Argentina,AR,Buenos Aires
Las Lajas,Las Lajas,-38.6,-70.3,Argentina,AR,Neuquen
Monte Cristo,Monte Cristo,-31.3431,-63.9444,Argentina,AR,Cordoba
San Martín de los Andes,San Martin de los Andes,-40.1667,-71.35,Argentina,AR,Neuquen
San Isidro de Lules,San Isidro de Lules,-26.9333,-65.35,Argentina,AR,Tucuman
Ingeniero Maschwitz,Ingeniero Maschwitz,-34.3667,-58.75,Argentina,AR,Buenos Aires
Río Grande,Rio Grande,-53.7833,-67.7,Argentina,AR,"Tierra del Fuego, Antartida e Islas del Atlantico Sur"
Sauce,Sauce,-30.0667,-58.7667,Argentina,AR,Corrientes
Joaquín V. González,Joaquin V. Gonzalez,-25.0833,-64.1833,Argentina,AR,Salta
Florencio Varela,Florencio Varela,-34.8167,-58.2833,Argentina,AR,Buenos Aires
Charata,Charata,-27.2167,-61.2,Argentina,AR,Chaco
Presidencia Roque Sáenz Peña,Presidencia Roque Saenz Pena,-26.7833,-60.45,Argentina,AR,Chaco
Villa Dolores,Villa Dolores,-31.9333,-65.2,Argentina,AR,Cordoba
Malargüe,Malargue,-35.475,-69.5833,Argentina,AR,Mendoza
Los Blancos,Los Blancos,-23.6,-62.6,Argentina,AR,Salta
Luján de Cuyo,Lujan de Cuyo,-32.998,-68.873,Argentina,AR,Mendoza
Zárate,Zarate,-34.0833,-59.0333,Argentina,AR,Buenos Aires
Villa San José,Villa San Jose,-32.2,-58.2167,Argentina,AR,Entre Rios
Adolfo Gonzáles Chaves,Adolfo Gonzales Chaves,-38.0333,-60.0833,Argentina,AR,Buenos Aires
Villa Luzuriaga,Villa Luzuriaga,-34.6595,-58.5833,Argentina,AR,Buenos Aires
Claypole,Claypole,-34.8,-58.3333,Argentina,AR,Buenos Aires
Pérez,Perez,-33.0,-60.7667,Argentina,AR,Santa Fe
Comodoro Rivadavia,Comodoro Rivadavia,-45.8647,-67.4808,Argentina,AR,Chubut
Ciudadela,Ciudadela,-34.6333,-58.5333,Argentina,AR,Buenos Aires
Villa Alsina,Villa Alsina,-34.6667,-58.4167,Argentina,AR,Buenos Aires
General Alvear,General Alvear,-34.9667,-67.7,Argentina,AR,Mendoza
Necochea,Necochea,-38.55,-58.7333,Argentina,AR,Buenos Aires
Burzaco,Burzaco,-34.8167,-58.3667,Argentina,AR,Buenos Aires
Villa Ocampo,Villa Ocampo,-28.4833,-59.35,Argentina,AR,Santa Fe
Coronel Du Graty,Coronel Du Graty,-27.6667,-60.9333,Argentina,AR,Chaco
Ranchos,Ranchos,-35.5333,-58.2833,Argentina,AR,Buenos Aires
Frías,Frias,-28.6333,-65.1333,Argentina,AR,Santiago del Estero
Tunuyán,Tunuyan,-33.5667,-69.0167,Argentina,AR,Mendoza
Hurlingham,Hurlingham,-34.6,-58.6333,Argentina,AR,Buenos Aires
Río Cuarto,Rio Cuarto,-33.1333,-64.35,Argentina,AR,Cordoba
Monteros,Monteros,-27.1667,-65.5,Argentina,AR,Tucuman
Brinkmann,Brinkmann,-30.8669,-62.0336,Argentina,AR,Cordoba
Catamarca,Catamarca,-28.4667,-65.7833,Argentina,AR,Catamarca
Posadas,Posadas,-27.3667,-55.9,Argentina,AR,Misiones
Monte Chingolo,Monte Chingolo,-34.7333,-58.35,Argentina,AR,Buenos Aires
Beccar,Beccar,-34.4667,-58.5167,Argentina,AR,Buenos Aires
Sarmiento,Sarmiento,-45.6,-69.0833,Argentina,AR,Chubut
Oberá,Obera,-27.4833,-55.1333,Argentina,AR,Misiones
Clorinda,Clorinda,-25.2833,-57.7167,Argentina,AR,Formosa
Comandante Luis Piedra Buena,Comandante Luis Piedra Buena,-49.983,-68.91,Argentina,AR,Santa Cruz
General Pinedo,General Pinedo,-27.3167,-61.2833,Argentina,AR,Chaco
Añatuya,Anatuya,-28.4667,-62.8333,Argentina,AR,Santiago del Estero
La Banda,La Banda,-27.7333,-64.25,Argentina,AR,Santiago del Estero
Saavedra,Saavedra,-37.7833,-62.35,Argentina,AR,Buenos Aires
González Catán,Gonzalez Catan,-34.7667,-58.6167,Argentina,AR,Buenos Aires
San Justo,San Justo,-34.6833,-58.55,Argentina,AR,Buenos Aires
Vicente López,Vicente Lopez,-34.5333,-58.475,Argentina,AR,Buenos Aires
Kaiken,Kaiken,-54.5062,-67.1905,Argentina,AR,"Tierra del Fuego, Antartida e Islas del Atlantico Sur"
City Bell,City Bell,-34.85,-58.05,Argentina,AR,Buenos Aires
Pedro Luro,Pedro Luro,-39.5,-62.6833,Argentina,AR,Buenos Aires
Wilde,Wilde,-34.7,-58.3167,Argentina,AR,Buenos Aires
Alcorta,Alcorta,-33.5333,-61.1167,Argentina,AR,Santa Fe
Luján,Lujan,-34.5667,-59.1,Argentina,AR,Buenos Aires
Martínez,Martinez,-34.4833,-58.5,Argentina,AR,Buenos Aires
Curuzú Cuatiá,Curuzu Cuatia,-29.7833,-58.0833,Argentina,AR,Corrientes
Formosa,Formosa,-26.1833,-58.1833,Argentina,AR,Formosa
Bell Ville,Bell Ville,-32.6333,-62.6833,Argentina,AR,Cordoba
Avellaneda,Avellaneda,-34.6625,-58.3678,Argentina,AR,Buenos Aires
El Palomar,El Palomar,-34.6167,-58.5833,Argentina,AR,Buenos Aires
Sierra Colorada,Sierra Colorada,-40.5833,-67.8,Argentina,AR,Rio Negro
Oncativo,Oncativo,-31.9167,-63.6667,Argentina,AR,Cordoba
Pergamino,Pergamino,-33.8833,-60.5667,Argentina,AR,Buenos Aires
San Nicolás de los Arroyos,San Nicolas de los Arroyos,-33.3333,-60.2167,Argentina,AR,Buenos Aires
Gerli,Gerli,-34.6833,-58.3667,Argentina,AR,Buenos Aires
Salta,Salta,-24.7833,-65.4167,Argentina,AR,Salta
Junín,Junin,-34.5833,-60.95,Argentina,AR,Buenos Aires
San Andrés de Giles,San Andres de Giles,-34.4333,-59.4333,Argentina,AR,Buenos Aires
Remedios de Escalada,Remedios de Escalada,-34.7167,-58.4,Argentina,AR,Buenos Aires
Villa Mercedes,Villa Mercedes,-33.6667,-65.4667,Argentina,AR,San Luis
Puerto San Martín,Puerto San Martin,-32.7167,-60.7333,Argentina,AR,Santa Fe
General José de San Martín,General Jose de San Martin,-26.5375,-59.3417,Argentina,AR,Chaco
Empedrado,Empedrado,-27.9333,-58.7833,Argentina,AR,Corrientes
General Rodríguez,General Rodriguez,-34.6167,-58.95,Argentina,AR,Buenos Aires
Chilecito,Chilecito,-29.1667,-67.5,Argentina,AR,La Rioja
Río Segundo,Rio Segundo,-31.6501,-63.9116,Argentina,AR,Cordoba
Capilla del Señor,Capilla del Senor,-34.2833,-59.1,Argentina,AR,Buenos Aires
El Trébol,El Trebol,-32.1833,-61.7167,Argentina,AR,Santa Fe
Ingeniero Jacobacci,Ingeniero Jacobacci,-41.3,-69.5833,Argentina,AR,Rio Negro
Basavilbaso,Basavilbaso,-32.3667,-58.8833,Argentina,AR,Entre Rios
Brandsen,Brandsen,-35.1667,-58.2167,Argentina,AR,Buenos Aires
La Plata,La Plata,-34.9211,-57.9544,Argentina,AR,Buenos Aires
Guernica,Guernica,-34.9167,-58.3833,Argentina,AR,Buenos Aires
Ezpeleta,Ezpeleta,-34.7517,-58.2344,Argentina,AR,Buenos Aires
Alto Río Senguer,Alto Rio Senguer,-45.0167,-70.8167,Argentina,AR,Chubut
Garín,Garin,-34.4167,-58.75,Argentina,AR,Buenos Aires
Puerto Deseado,Puerto Deseado,-47.75,-65.9167,Argentina,AR,Santa Cruz
Grand Bourg,Grand Bourg,-34.4833,-58.7167,Argentina,AR,Buenos Aires
Neuquén,Neuquen,-38.9525,-68.0642,Argentina,AR,Neuquen
Isidro Casanova,Isidro Casanova,-34.7,-58.5833,Argentina,AR,Buenos Aires
General Viamonte,General Viamonte,-35.0,-61.0333,Argentina,AR,Buenos Aires
Ciudad de Loreto,Ciudad de Loreto,-28.3,-64.2,Argentina,AR,Santiago del Estero
Godoy Cruz,Godoy Cruz,-32.9167,-68.8333,Argentina,AR,Mendoza
Venado Tuerto,Venado Tuerto,-33.75,-61.9667,Argentina,AR,Santa Fe
Santa María,Santa Maria,-26.6833,-66.0333,Argentina,AR,Catamarca
Gobernador Gálvez,Gobernador Galvez,-33.0256,-60.6336,Argentina,AR,Santa Fe
Esteban Echeverría,Esteban Echeverria,-34.8167,-58.4667,Argentina,AR,Buenos Aires
Roque Pérez,Roque Perez,-35.4167,-59.3167,Argentina,AR,Buenos Aires
Quitilipi,Quitilipi,-26.8667,-60.2167,Argentina,AR,Chaco
Monte Caseros,Monte Caseros,-30.25,-57.65,Argentina,AR,Corrientes
Gualeguaychú,Gualeguaychu,-33.0167,-58.5167,Argentina,AR,Entre Rios
Aguilares,Aguilares,-27.4333,-65.6167,Argentina,AR,Tucuman
Cosquín,Cosquin,-31.2436,-64.4653,Argentina,AR,Cordoba
Azul,Azul,-36.7833,-59.85,Argentina,AR,Buenos Aires
Zapala,Zapala,-38.9,-70.0667,Argentina,AR,Neuquen
Quilmes,Quilmes,-34.7167,-58.2667,Argentina,AR,Buenos Aires
General Conesa,General Conesa,-40.1,-64.4167,Argentina,AR,Rio Negro
Plottier,Plottier,-38.95,-68.2333,Argentina,AR,Neuquen
Termas de Río Hondo,Termas de Rio Hondo,-27.4833,-64.8667,Argentina,AR,Santiago del Estero
Machagai,Machagai,-26.9167,-60.0333,Argentina,AR,Chaco
Tandil,Tandil,-37.3167,-59.1333,Argentina,AR,Buenos Aires
Rafael Calzada,Rafael Calzada,-34.7833,-58.3667,Argentina,AR,Buenos Aires
Tapiales,Tapiales,-34.7058,-58.5047,Argentina,AR,Buenos Aires
Don Torcuato,Don Torcuato,-34.5,-58.6167,Argentina,AR,Buenos Aires
San Luis del Palmar,San Luis del Palmar,-27.5167,-58.5667,Argentina,AR,Corrientes
Funes,Funes,-32.9167,-60.8167,Argentina,AR,Santa Fe
Eldorado,Eldorado,-26.4,-54.6333,Argentina,AR,Misiones
Ushuaia,Ushuaia,-54.8019,-68.3031,Argentina,AR,"Tierra del Fuego, Antartida e Islas del Atlantico Sur"
Pirané,Pirane,-25.7328,-59.11,Argentina,AR,Formosa
San Miguel de Tucumán,San Miguel de Tucuman,-26.8167,-65.2167,Argentina,AR,Tucuman
Andalgalá,Andalgala,-27.6,-66.3167,Argentina,AR,Catamarca
Villa Paranacito,Villa Paranacito,-33.7,-58.6833,Argentina,AR,Entre Rios
San Antonio de los Cobres,San Antonio de los Cobres,-24.2178,-66.32,Argentina,AR,Salta
Embarcación,Embarcacion,-23.2167,-64.1,Argentina,AR,Salta
Punta Alta,Punta Alta,-38.88,-62.075,Argentina,AR,Buenos Aires
Cañuelas,Canuelas,-35.0333,-58.7333,Argentina,AR,Buenos Aires
Santo Tomé,Santo Tome,-31.6667,-60.7667,Argentina,AR,Santa Fe
Ingeniero Guillermo N. Juárez,Ingeniero Guillermo N. Juarez,-23.9,-61.85,Argentina,AR,Formosa
Veinticinco de Mayo,Veinticinco de Mayo,-35.4167,-60.1667,Argentina,AR,Buenos Aires
Villa Sarmiento,Villa Sarmiento,-34.6333,-58.5667,Argentina,AR,Buenos Aires
Bernal,Bernal,-34.7,-58.2833,Argentina,AR,Buenos Aires
General Deheza,General Deheza,-32.7564,-63.7889,Argentina,AR,Cordoba
Cerrillos,Cerrillos,-24.9,-65.4833,Argentina,AR,Salta
Santa Rosa de Río Primero,Santa Rosa de Rio Primero,-31.15,-63.3833,Argentina,AR,Cordoba
Centenario,Centenario,-38.8,-68.1333,Argentina,AR,Neuquen
Mariano Acosta,Mariano Acosta,-34.7167,-58.7833,Argentina,AR,Buenos Aires
Caleta Olivia,Caleta Olivia,-46.4333,-67.5333,Argentina,AR,Santa Cruz
General Belgrano,General Belgrano,-35.7667,-58.5,Argentina,AR,Buenos Aires
Puerto Tirol,Puerto Tirol,-27.3667,-59.0667,Argentina,AR,Chaco
Quimilí,Quimili,-27.6333,-62.4167,Argentina,AR,Santiago del Estero
Capilla del Monte,Capilla del Monte,-30.85,-64.5167,Argentina,AR,Cordoba
Armstrong,Armstrong,-32.7833,-61.6,Argentina,AR,Santa Fe
Glew,Glew,-34.8833,-58.3833,Argentina,AR,Buenos Aires
Susques,Susques,-23.4167,-66.4833,Argentina,AR,Jujuy
Bernardo de Irigoyen,Bernardo de Irigoyen,-26.25,-53.9833,Argentina,AR,Misiones
Villa Krause,Villa Krause,-31.5833,-68.5333,Argentina,AR,San Juan
Castelar,Castelar,-34.6667,-58.6667,Argentina,AR,Buenos Aires
Belén de Escobar,Belen de Escobar,-34.3333,-58.8167,Argentina,AR,Buenos Aires
General Pico,General Pico,-35.6667,-63.7333,Argentina,AR,La Pampa
Barranqueras,Barranqueras,-27.4833,-58.9333,Argentina,AR,Chaco
San Jorge,San Jorge,-31.8961,-61.8597,Argentina,AR,Santa Fe
Chivilcoy,Chivilcoy,-34.9,-60.0167,Argentina,AR,Buenos Aires
San Martín,San Martin,-33.0806,-68.4706,Argentina,AR,Mendoza
Tres Arroyos,Tres Arroyos,-38.3667,-60.2667,Argentina,AR,Buenos Aires
Pehuajó,Pehuajo,-35.8,-61.9,Argentina,AR,Buenos Aires
Merlo,Merlo,-34.6653,-58.7275,Argentina,AR,Buenos Aires
Ramos Mejía,Ramos Mejia,-34.65,-58.5667,Argentina,AR,Buenos Aires
Yacimiento Río Turbio,Yacimiento Rio Turbio,-51.5333,-72.3,Argentina,AR,Santa Cruz
Mendoza,Mendoza,-32.8833,-68.8167,Argentina,AR,Mendoza
Alejandro Korn,Alejandro Korn,-34.9667,-58.3667,Argentina,AR,Buenos Aires
Pilar,Pilar,-34.45,-58.9167,Argentina,AR,Buenos Aires
Humahuaca,Humahuaca,-23.2,-65.35,Argentina,AR,Jujuy
Paraná,Parana,-31.7331,-60.5297,Argentina,AR,Entre Rios
Gastre,Gastre,-42.2667,-69.2167,Argentina,AR,Chubut
Munro,Munro,-34.5333,-58.5167,Argentina,AR,Buenos Aires
Lobos,Lobos,-35.1833,-59.0833,Argentina,AR,Buenos Aires
Chascomús,Chascomus,-35.575,-58.0089,Argentina,AR,Buenos Aires
Uspallata,Uspallata,-32.5667,-69.3167,Argentina,AR,Mendoza
Pampa del Infierno,Pampa del Infierno,-26.5167,-61.1667,Argentina,AR,Chaco
Urdinarrain,Urdinarrain,-32.6856,-58.8867,Argentina,AR,Entre Rios
Trancas,Trancas,-26.2172,-65.2831,Argentina,AR,Tucuman
Villa Adelina,Villa Adelina,-34.5167,-58.5333,Argentina,AR,Buenos Aires
Acasusso,Acasusso,-34.4667,-58.5167,Argentina,AR,Buenos Aires
Pigüé,Pigue,-37.6167,-62.4167,Argentina,AR,Buenos Aires
Santa Rosa de Calamuchita,Santa Rosa de Calamuchita,-32.0667,-64.5333,Argentina,AR,Cordoba
Rinconada,Rinconada,-22.4333,-66.1667,Argentina,AR,Jujuy
Chepes,Chepes,-31.35,-66.6,Argentina,AR,La Rioja
Yerba Buena,Yerba Buena,-26.8167,-65.3167,Argentina,AR,Tucuman
Cinco Saltos,Cinco Saltos,-38.8167,-68.0667,Argentina,AR,Rio Negro
Buenos Aires,Buenos Aires,-34.6033,-58.3817,Argentina,AR,"Buenos Aires, Ciudad Autonoma de"
Crespo,Crespo,-32.0333,-60.3167,Argentina,AR,Entre Rios
Cutral-Có,Cutral-Co,-38.9333,-69.2333,Argentina,AR,Neuquen
Monte Rico,Monte Rico,-24.4514,-65.1667,Argentina,AR,Jujuy
San Antonio de Areco,San Antonio de Areco,-34.25,-59.4667,Argentina,AR,Buenos Aires
Bahía Blanca,Bahia Blanca,-38.7167,-62.2667,Argentina,AR,Buenos Aires
Alta Gracia,Alta Gracia,-31.6667,-64.4333,Argentina,AR,Cordoba
General Roca,General Roca,-39.0333,-67.5833,Argentina,AR,Rio Negro
Bragado,Bragado,-35.1167,-60.5,Argentina,AR,Buenos Aires
Ituzaingó,Ituzaingo,-34.6667,-58.6667,Argentina,AR,Buenos Aires
Billinghurst,Billinghurst,-34.5667,-58.5333,Argentina,AR,Buenos Aires
Rivadavia,Rivadavia,-31.5303,-68.5947,Argentina,AR,San Juan
Banfield,Banfield,-34.75,-58.3833,Argentina,AR,Buenos Aires
Leandro N. Alem,Leandro N. Alem,-27.6,-55.3333,Argentina,AR,Misiones
Darregueira,Darregueira,-37.6996,-63.1666,Argentina,AR,Buenos Aires
Diamante,Diamante,-32.0667,-60.65,Argentina,AR,Entre Rios
Santa Sylvina,Santa Sylvina,-27.7833,-61.15,Argentina,AR,Chaco
Villa Celina,Villa Celina,-34.7167,-58.4833,Argentina,AR,"Buenos Aires, Ciudad Autonoma de"
El Calafate,El Calafate,-50.3378,-72.26,Argentina,AR,Santa Cruz
Puerto Iguazú,Puerto Iguazu,-25.6,-54.5667,Argentina,AR,Misiones
Chamical,Chamical,-30.3667,-66.3167,Argentina,AR,La Rioja
Campana,Campana,-34.1667,-58.9167,Argentina,AR,Buenos Aires
Arroyito,Arroyito,-31.4167,-63.05,Argentina,AR,Cordoba
Pichanal,Pichanal,-23.3167,-64.2167,Argentina,AR,Salta
San Carlos de Bariloche,San Carlos de Bariloche,-41.15,-71.3,Argentina,AR,Rio Negro
Villaguay,Villaguay,-31.85,-59.0167,Argentina,AR,Entre Rios
Fray Luis A. Beltrán,Fray Luis A. Beltran,-32.7833,-60.7333,Argentina,AR,Santa Fe
José María Ezeiza,Jose Maria Ezeiza,-34.8333,-58.5167,Argentina,AR,Buenos Aires
Villa Ballester,Villa Ballester,-34.5167,-58.5333,Argentina,AR,Buenos Aires
Palpalá,Palpala,-24.25,-65.1167,Argentina,AR,Jujuy
Villa Domínico,Villa Dominico,-34.6917,-58.3333,Argentina,AR,Buenos Aires
Melchor Romero,Melchor Romero,-34.9492,-58.0472,Argentina,AR,Buenos Aires
Mercedes,Mercedes,-34.65,-59.4333,Argentina,AR,Buenos Aires
San Carlos Centro,San Carlos Centro,-31.7333,-61.1,Argentina,AR,Santa Fe
General Enrique Mosconi,General Enrique Mosconi,-22.6,-63.8167,Argentina,AR,Salta
Villa La Angostura,Villa La Angostura,-40.7625,-71.6463,Argentina,AR,Neuquen
La Quiaca,La Quiaca,-22.1042,-65.5972,Argentina,AR,Jujuy
Famaillá,Famailla,-27.05,-65.4,Argentina,AR,Tucuman
Wanda,Wanda,-25.9667,-54.5833,Argentina,AR,Misiones
Roldán,Roldan,-32.9011,-60.9072,Argentina,AR,Santa Fe
Nogoyá,Nogoya,-32.4,-59.8,Argentina,AR,Entre Rios
Deán Funes,Dean Funes,-30.4333,-64.35,Argentina,AR,Cordoba
Rawson,Rawson,-43.3,-65.1,Argentina,AR,Chubut
Ensenada Berisso,Ensenada Berisso,-34.8667,-57.9,Argentina,AR,Buenos Aires
Las Breñas,Las Brenas,-27.0667,-61.0667,Argentina,AR,Chaco
Las Heras,Las Heras,-32.85,-68.8167,Argentina,AR,Mendoza
Manuel B. Gonnet,Manuel B. Gonnet,-34.85,-58.0167,Argentina,AR,Buenos Aires
Morteros,Morteros,-30.7,-62.0,Argentina,AR,Cordoba
Veintiocho de Noviembre,Veintiocho de Noviembre,-51.65,-72.3,Argentina,AR,Santa Cruz
Telsen,Telsen,-42.3833,-66.95,Argentina,AR,Chubut
Plaza Huincul,Plaza Huincul,-38.9338,-69.1987,Argentina,AR,Neuquen
Rosario de Lerma,Rosario de Lerma,-24.9833,-65.5833,Argentina,AR,Salta
Puerto Madryn,Puerto Madryn,-42.7667,-65.05,Argentina,AR,Chubut
Rada Tilly,Rada Tilly,-45.9333,-67.5333,Argentina,AR,Chubut
Chos Malal,Chos Malal,-37.3833,-70.2667,Argentina,AR,Neuquen
Tres Isletas,Tres Isletas,-26.35,-60.4167,Argentina,AR,Chaco
Villa Nougues,Villa Nougues,-26.8578,-65.3756,Argentina,AR,Tucuman
San Luis,San Luis,-33.3,-66.3333,Argentina,AR,San Luis
Lomas de Zamora,Lomas de Zamora,-34.7667,-58.4,Argentina,AR,Buenos Aires
Daireaux,Daireaux,-36.6,-61.75,Argentina,AR,Buenos Aires
El Talar de Pacheco,El Talar de Pacheco,-34.4719,-58.655,Argentina,AR,Buenos Aires
